Date,Daily_Max_1-hour_SO2_Concentration,UNITS,DAILY_AQI_VALUE,Site_Name,COUNTY
12/07/2020,2.9,ppb,3,Crockett - Kendall Ave,Contra Costa
12/08/2020,8.6,ppb,11,Crockett - Kendall Ave,Contra Costa
12/09/2020,3.4,ppb,4,Crockett - Kendall Ave,Contra Costa
12/10/2020,3.2,ppb,4,Crockett - Kendall Ave,Contra Costa
12/11/2020,0.9,ppb,0,Crockett - Kendall Ave,Contra Costa
12/12/2020,0.6,ppb,0,Crockett - Kendall Ave,Contra Costa
12/13/2020,1.0,ppb,1,Crockett - Kendall Ave,Contra Costa
12/14/2020,0.8,ppb,0,Crockett - Kendall Ave,Contra Costa
12/15/2020,1.1,ppb,1,Crockett - Kendall Ave,Contra Costa
12/16/2020,1.5,ppb,1,Crockett - Kendall Ave,Contra Costa
12/17/2020,0.9,ppb,0,Crockett - Kendall Ave,Contra Costa
12/18/2020,4.2,ppb,6,Crockett - Kendall Ave,Contra Costa
12/19/2020,1.2,ppb,1,Crockett - Kendall Ave,Contra Costa
12/20/2020,2.0,ppb,3,Crockett - Kendall Ave,Contra Costa
12/21/2020,1.9,ppb,1,Crockett - Kendall Ave,Contra Costa
12/22/2020,3.6,ppb,4,Crockett - Kendall Ave,Contra Costa
12/23/2020,2.8,ppb,3,Crockett - Kendall Ave,Contra Costa
12/24/2020,0.8,ppb,0,Crockett - Kendall Ave,Contra Costa
12/25/2020,1.0,ppb,1,Crockett - Kendall Ave,Contra Costa
12/26/2020,1.0,ppb,1,Crockett - Kendall Ave,Contra Costa
12/27/2020,1.4,ppb,1,Crockett - Kendall Ave,Contra Costa
12/28/2020,0.9,ppb,0,Crockett - Kendall Ave,Contra Costa
12/29/2020,2.1,ppb,3,Crockett - Kendall Ave,Contra Costa
12/30/2020,0.7,ppb,0,Crockett - Kendall Ave,Contra Costa
12/31/2020,0.9,ppb,0,Crockett - Kendall Ave,Contra Costa
01/01/2020,1.8,ppb,1,Bethel Island,Contra Costa
01/02/2020,2.1,ppb,3,Bethel Island,Contra Costa
01/03/2020,1.4,ppb,1,Bethel Island,Contra Costa
01/04/2020,2.2,ppb,3,Bethel Island,Contra Costa
01/05/2020,2.0,ppb,3,Bethel Island,Contra Costa
01/06/2020,1.8,ppb,1,Bethel Island,Contra Costa
01/07/2020,1.7,ppb,1,Bethel Island,Contra Costa
01/08/2020,2.2,ppb,3,Bethel Island,Contra Costa
01/09/2020,1.1,ppb,1,Bethel Island,Contra Costa
01/10/2020,1.8,ppb,1,Bethel Island,Contra Costa
01/11/2020,1.5,ppb,1,Bethel Island,Contra Costa
01/12/2020,1.8,ppb,1,Bethel Island,Contra Costa
01/13/2020,1.1,ppb,1,Bethel Island,Contra Costa
01/14/2020,1.3,ppb,1,Bethel Island,Contra Costa
01/15/2020,1.3,ppb,1,Bethel Island,Contra Costa
01/16/2020,1.2,ppb,1,Bethel Island,Contra Costa
01/17/2020,1.1,ppb,1,Bethel Island,Contra Costa
01/18/2020,1.8,ppb,1,Bethel Island,Contra Costa
01/19/2020,1.1,ppb,1,Bethel Island,Contra Costa
01/20/2020,1.9,ppb,1,Bethel Island,Contra Costa
01/21/2020,1.8,ppb,1,Bethel Island,Contra Costa
01/22/2020,1.4,ppb,1,Bethel Island,Contra Costa
01/23/2020,1.4,ppb,1,Bethel Island,Contra Costa
01/24/2020,1.8,ppb,1,Bethel Island,Contra Costa
01/25/2020,1.1,ppb,1,Bethel Island,Contra Costa
01/26/2020,1.4,ppb,1,Bethel Island,Contra Costa
01/27/2020,1.5,ppb,1,Bethel Island,Contra Costa
01/28/2020,0.9,ppb,0,Bethel Island,Contra Costa
01/29/2020,1.9,ppb,1,Bethel Island,Contra Costa
01/30/2020,1.6,ppb,1,Bethel Island,Contra Costa
01/31/2020,1.7,ppb,1,Bethel Island,Contra Costa
02/01/2020,1.8,ppb,1,Bethel Island,Contra Costa
02/02/2020,1.5,ppb,1,Bethel Island,Contra Costa
02/03/2020,1.3,ppb,1,Bethel Island,Contra Costa
02/04/2020,1.1,ppb,1,Bethel Island,Contra Costa
02/05/2020,1.3,ppb,1,Bethel Island,Contra Costa
02/06/2020,1.7,ppb,1,Bethel Island,Contra Costa
02/07/2020,1.5,ppb,1,Bethel Island,Contra Costa
02/08/2020,1.7,ppb,1,Bethel Island,Contra Costa
02/09/2020,0.9,ppb,0,Bethel Island,Contra Costa
02/10/2020,0.9,ppb,0,Bethel Island,Contra Costa
02/11/2020,1.1,ppb,1,Bethel Island,Contra Costa
02/12/2020,1.5,ppb,1,Bethel Island,Contra Costa
02/13/2020,1.6,ppb,1,Bethel Island,Contra Costa
02/14/2020,1.4,ppb,1,Bethel Island,Contra Costa
02/15/2020,2.2,ppb,3,Bethel Island,Contra Costa
02/16/2020,2.0,ppb,3,Bethel Island,Contra Costa
02/17/2020,1.5,ppb,1,Bethel Island,Contra Costa
02/18/2020,1.3,ppb,1,Bethel Island,Contra Costa
02/19/2020,1.6,ppb,1,Bethel Island,Contra Costa
02/20/2020,1.7,ppb,1,Bethel Island,Contra Costa
02/21/2020,1.5,ppb,1,Bethel Island,Contra Costa
02/22/2020,2.4,ppb,3,Bethel Island,Contra Costa
02/23/2020,1.6,ppb,1,Bethel Island,Contra Costa
02/24/2020,1.9,ppb,1,Bethel Island,Contra Costa
02/25/2020,1.5,ppb,1,Bethel Island,Contra Costa
02/26/2020,1.7,ppb,1,Bethel Island,Contra Costa
02/27/2020,2.0,ppb,3,Bethel Island,Contra Costa
02/28/2020,2.4,ppb,3,Bethel Island,Contra Costa
02/29/2020,1.4,ppb,1,Bethel Island,Contra Costa
03/01/2020,1.3,ppb,1,Bethel Island,Contra Costa
03/02/2020,1.0,ppb,1,Bethel Island,Contra Costa
03/03/2020,1.3,ppb,1,Bethel Island,Contra Costa
03/04/2020,1.7,ppb,1,Bethel Island,Contra Costa
03/05/2020,2.1,ppb,3,Bethel Island,Contra Costa
03/06/2020,1.5,ppb,1,Bethel Island,Contra Costa
03/07/2020,1.0,ppb,1,Bethel Island,Contra Costa
03/08/2020,1.7,ppb,1,Bethel Island,Contra Costa
03/09/2020,1.1,ppb,1,Bethel Island,Contra Costa
03/10/2020,1.2,ppb,1,Bethel Island,Contra Costa
03/11/2020,2.1,ppb,3,Bethel Island,Contra Costa
03/12/2020,2.1,ppb,3,Bethel Island,Contra Costa
03/13/2020,1.8,ppb,1,Bethel Island,Contra Costa
03/14/2020,1.0,ppb,1,Bethel Island,Contra Costa
03/15/2020,1.0,ppb,1,Bethel Island,Contra Costa
03/16/2020,1.1,ppb,1,Bethel Island,Contra Costa
03/17/2020,1.1,ppb,1,Bethel Island,Contra Costa
03/19/2020,1.1,ppb,1,Bethel Island,Contra Costa
03/20/2020,1.1,ppb,1,Bethel Island,Contra Costa
03/21/2020,1.6,ppb,1,Bethel Island,Contra Costa
03/22/2020,1.9,ppb,1,Bethel Island,Contra Costa
03/23/2020,1.0,ppb,1,Bethel Island,Contra Costa
03/24/2020,0.8,ppb,0,Bethel Island,Contra Costa
03/25/2020,1.0,ppb,1,Bethel Island,Contra Costa
03/26/2020,1.2,ppb,1,Bethel Island,Contra Costa
03/27/2020,1.2,ppb,1,Bethel Island,Contra Costa
03/28/2020,1.2,ppb,1,Bethel Island,Contra Costa
03/29/2020,1.0,ppb,1,Bethel Island,Contra Costa
03/30/2020,1.1,ppb,1,Bethel Island,Contra Costa
03/31/2020,1.3,ppb,1,Bethel Island,Contra Costa
05/01/2020,2.0,ppb,3,Bethel Island,Contra Costa
05/02/2020,1.3,ppb,1,Bethel Island,Contra Costa
05/03/2020,1.9,ppb,1,Bethel Island,Contra Costa
05/04/2020,2.1,ppb,3,Bethel Island,Contra Costa
05/05/2020,1.8,ppb,1,Bethel Island,Contra Costa
05/06/2020,1.9,ppb,1,Bethel Island,Contra Costa
05/07/2020,2.1,ppb,3,Bethel Island,Contra Costa
05/08/2020,2.7,ppb,3,Bethel Island,Contra Costa
05/09/2020,1.9,ppb,1,Bethel Island,Contra Costa
05/10/2020,1.3,ppb,1,Bethel Island,Contra Costa
05/11/2020,1.2,ppb,1,Bethel Island,Contra Costa
05/12/2020,1.0,ppb,1,Bethel Island,Contra Costa
05/13/2020,1.1,ppb,1,Bethel Island,Contra Costa
05/14/2020,1.2,ppb,1,Bethel Island,Contra Costa
05/15/2020,2.0,ppb,3,Bethel Island,Contra Costa
05/16/2020,1.3,ppb,1,Bethel Island,Contra Costa
05/17/2020,1.1,ppb,1,Bethel Island,Contra Costa
05/18/2020,1.0,ppb,1,Bethel Island,Contra Costa
05/19/2020,1.4,ppb,1,Bethel Island,Contra Costa
05/20/2020,1.4,ppb,1,Bethel Island,Contra Costa
05/21/2020,1.7,ppb,1,Bethel Island,Contra Costa
05/22/2020,1.9,ppb,1,Bethel Island,Contra Costa
05/23/2020,1.6,ppb,1,Bethel Island,Contra Costa
05/24/2020,1.5,ppb,1,Bethel Island,Contra Costa
05/25/2020,1.6,ppb,1,Bethel Island,Contra Costa
05/26/2020,2.9,ppb,3,Bethel Island,Contra Costa
05/27/2020,2.2,ppb,3,Bethel Island,Contra Costa
05/28/2020,1.9,ppb,1,Bethel Island,Contra Costa
05/29/2020,1.4,ppb,1,Bethel Island,Contra Costa
05/30/2020,1.5,ppb,1,Bethel Island,Contra Costa
05/31/2020,1.4,ppb,1,Bethel Island,Contra Costa
06/01/2020,2.0,ppb,3,Bethel Island,Contra Costa
06/02/2020,2.1,ppb,3,Bethel Island,Contra Costa
06/03/2020,2.4,ppb,3,Bethel Island,Contra Costa
06/04/2020,2.4,ppb,3,Bethel Island,Contra Costa
06/05/2020,1.2,ppb,1,Bethel Island,Contra Costa
06/06/2020,1.4,ppb,1,Bethel Island,Contra Costa
06/07/2020,1.4,ppb,1,Bethel Island,Contra Costa
06/08/2020,1.9,ppb,1,Bethel Island,Contra Costa
06/09/2020,2.3,ppb,3,Bethel Island,Contra Costa
06/10/2020,2.6,ppb,3,Bethel Island,Contra Costa
06/11/2020,2.1,ppb,3,Bethel Island,Contra Costa
06/12/2020,1.1,ppb,1,Bethel Island,Contra Costa
06/13/2020,1.6,ppb,1,Bethel Island,Contra Costa
06/14/2020,1.9,ppb,1,Bethel Island,Contra Costa
06/15/2020,2.8,ppb,3,Bethel Island,Contra Costa
06/16/2020,1.7,ppb,1,Bethel Island,Contra Costa
06/17/2020,1.7,ppb,1,Bethel Island,Contra Costa
06/18/2020,2.1,ppb,3,Bethel Island,Contra Costa
06/19/2020,2.2,ppb,3,Bethel Island,Contra Costa
06/20/2020,1.8,ppb,1,Bethel Island,Contra Costa
06/21/2020,1.9,ppb,1,Bethel Island,Contra Costa
06/22/2020,2.1,ppb,3,Bethel Island,Contra Costa
06/23/2020,1.9,ppb,1,Bethel Island,Contra Costa
06/24/2020,2.3,ppb,3,Bethel Island,Contra Costa
06/25/2020,2.3,ppb,3,Bethel Island,Contra Costa
06/26/2020,2.2,ppb,3,Bethel Island,Contra Costa
06/27/2020,1.8,ppb,1,Bethel Island,Contra Costa
06/28/2020,1.2,ppb,1,Bethel Island,Contra Costa
06/29/2020,2.2,ppb,3,Bethel Island,Contra Costa
06/30/2020,2.0,ppb,3,Bethel Island,Contra Costa
07/01/2020,2.3,ppb,3,Bethel Island,Contra Costa
07/02/2020,1.8,ppb,1,Bethel Island,Contra Costa
07/03/2020,1.9,ppb,1,Bethel Island,Contra Costa
07/04/2020,2.6,ppb,3,Bethel Island,Contra Costa
07/05/2020,2.3,ppb,3,Bethel Island,Contra Costa
07/06/2020,2.2,ppb,3,Bethel Island,Contra Costa
07/07/2020,1.9,ppb,1,Bethel Island,Contra Costa
07/08/2020,2.6,ppb,3,Bethel Island,Contra Costa
07/09/2020,2.0,ppb,3,Bethel Island,Contra Costa
07/10/2020,2.2,ppb,3,Bethel Island,Contra Costa
07/11/2020,2.3,ppb,3,Bethel Island,Contra Costa
07/12/2020,2.3,ppb,3,Bethel Island,Contra Costa
07/13/2020,1.5,ppb,1,Bethel Island,Contra Costa
07/14/2020,2.0,ppb,3,Bethel Island,Contra Costa
07/15/2020,2.4,ppb,3,Bethel Island,Contra Costa
07/16/2020,1.9,ppb,1,Bethel Island,Contra Costa
07/17/2020,2.0,ppb,3,Bethel Island,Contra Costa
07/18/2020,2.6,ppb,3,Bethel Island,Contra Costa
07/19/2020,1.9,ppb,1,Bethel Island,Contra Costa
07/20/2020,1.9,ppb,1,Bethel Island,Contra Costa
07/21/2020,1.9,ppb,1,Bethel Island,Contra Costa
07/22/2020,1.6,ppb,1,Bethel Island,Contra Costa
07/23/2020,2.1,ppb,3,Bethel Island,Contra Costa
07/24/2020,1.5,ppb,1,Bethel Island,Contra Costa
07/25/2020,2.0,ppb,3,Bethel Island,Contra Costa
07/26/2020,2.2,ppb,3,Bethel Island,Contra Costa
07/27/2020,2.1,ppb,3,Bethel Island,Contra Costa
07/28/2020,2.3,ppb,3,Bethel Island,Contra Costa
07/29/2020,2.1,ppb,3,Bethel Island,Contra Costa
07/30/2020,2.2,ppb,3,Bethel Island,Contra Costa
07/31/2020,2.2,ppb,3,Bethel Island,Contra Costa
08/01/2020,2.3,ppb,3,Bethel Island,Contra Costa
08/02/2020,2.3,ppb,3,Bethel Island,Contra Costa
08/03/2020,2.9,ppb,3,Bethel Island,Contra Costa
08/04/2020,1.5,ppb,1,Bethel Island,Contra Costa
08/05/2020,1.3,ppb,1,Bethel Island,Contra Costa
08/06/2020,2.0,ppb,3,Bethel Island,Contra Costa
08/07/2020,2.0,ppb,3,Bethel Island,Contra Costa
08/08/2020,2.3,ppb,3,Bethel Island,Contra Costa
08/09/2020,2.5,ppb,3,Bethel Island,Contra Costa
08/10/2020,2.3,ppb,3,Bethel Island,Contra Costa
08/11/2020,2.0,ppb,3,Bethel Island,Contra Costa
08/12/2020,1.9,ppb,1,Bethel Island,Contra Costa
08/13/2020,3.0,ppb,4,Bethel Island,Contra Costa
08/14/2020,2.7,ppb,3,Bethel Island,Contra Costa
08/15/2020,3.0,ppb,4,Bethel Island,Contra Costa
08/16/2020,2.8,ppb,3,Bethel Island,Contra Costa
08/17/2020,3.3,ppb,4,Bethel Island,Contra Costa
08/18/2020,3.0,ppb,4,Bethel Island,Contra Costa
08/19/2020,3.3,ppb,4,Bethel Island,Contra Costa
08/20/2020,3.9,ppb,4,Bethel Island,Contra Costa
08/21/2020,3.1,ppb,4,Bethel Island,Contra Costa
08/22/2020,3.1,ppb,4,Bethel Island,Contra Costa
08/23/2020,3.1,ppb,4,Bethel Island,Contra Costa
08/24/2020,3.3,ppb,4,Bethel Island,Contra Costa
08/25/2020,2.7,ppb,3,Bethel Island,Contra Costa
08/26/2020,2.5,ppb,3,Bethel Island,Contra Costa
08/27/2020,2.8,ppb,3,Bethel Island,Contra Costa
08/28/2020,2.6,ppb,3,Bethel Island,Contra Costa
08/29/2020,2.3,ppb,3,Bethel Island,Contra Costa
08/30/2020,2.9,ppb,3,Bethel Island,Contra Costa
08/31/2020,2.6,ppb,3,Bethel Island,Contra Costa
09/01/2020,2.4,ppb,3,Bethel Island,Contra Costa
09/02/2020,2.2,ppb,3,Bethel Island,Contra Costa
09/03/2020,2.4,ppb,3,Bethel Island,Contra Costa
09/04/2020,2.5,ppb,3,Bethel Island,Contra Costa
09/05/2020,3.7,ppb,4,Bethel Island,Contra Costa
09/06/2020,3.5,ppb,4,Bethel Island,Contra Costa
09/07/2020,3.6,ppb,4,Bethel Island,Contra Costa
09/08/2020,3.6,ppb,4,Bethel Island,Contra Costa
09/09/2020,2.9,ppb,3,Bethel Island,Contra Costa
09/10/2020,2.9,ppb,3,Bethel Island,Contra Costa
09/11/2020,3.3,ppb,4,Bethel Island,Contra Costa
09/12/2020,3.2,ppb,4,Bethel Island,Contra Costa
09/13/2020,2.7,ppb,3,Bethel Island,Contra Costa
09/14/2020,2.7,ppb,3,Bethel Island,Contra Costa
09/15/2020,2.5,ppb,3,Bethel Island,Contra Costa
09/16/2020,2.1,ppb,3,Bethel Island,Contra Costa
09/17/2020,2.2,ppb,3,Bethel Island,Contra Costa
09/18/2020,2.2,ppb,3,Bethel Island,Contra Costa
09/19/2020,2.1,ppb,3,Bethel Island,Contra Costa
09/20/2020,2.9,ppb,3,Bethel Island,Contra Costa
09/21/2020,3.0,ppb,4,Bethel Island,Contra Costa
09/22/2020,2.2,ppb,3,Bethel Island,Contra Costa
09/23/2020,2.7,ppb,3,Bethel Island,Contra Costa
09/24/2020,1.9,ppb,1,Bethel Island,Contra Costa
09/25/2020,2.1,ppb,3,Bethel Island,Contra Costa
09/26/2020,2.3,ppb,3,Bethel Island,Contra Costa
09/27/2020,1.9,ppb,1,Bethel Island,Contra Costa
09/28/2020,3.0,ppb,4,Bethel Island,Contra Costa
09/29/2020,3.9,ppb,4,Bethel Island,Contra Costa
09/30/2020,3.5,ppb,4,Bethel Island,Contra Costa
10/01/2020,2.7,ppb,3,Bethel Island,Contra Costa
10/02/2020,2.5,ppb,3,Bethel Island,Contra Costa
10/03/2020,3.2,ppb,4,Bethel Island,Contra Costa
10/04/2020,2.8,ppb,3,Bethel Island,Contra Costa
10/05/2020,3.2,ppb,4,Bethel Island,Contra Costa
10/06/2020,3.3,ppb,4,Bethel Island,Contra Costa
10/07/2020,2.8,ppb,3,Bethel Island,Contra Costa
10/08/2020,2.0,ppb,3,Bethel Island,Contra Costa
10/09/2020,1.9,ppb,1,Bethel Island,Contra Costa
10/10/2020,1.8,ppb,1,Bethel Island,Contra Costa
10/11/2020,2.0,ppb,3,Bethel Island,Contra Costa
10/12/2020,2.1,ppb,3,Bethel Island,Contra Costa
10/13/2020,2.9,ppb,3,Bethel Island,Contra Costa
10/14/2020,3.4,ppb,4,Bethel Island,Contra Costa
10/15/2020,1.7,ppb,1,Bethel Island,Contra Costa
10/16/2020,1.9,ppb,1,Bethel Island,Contra Costa
10/17/2020,2.1,ppb,3,Bethel Island,Contra Costa
10/18/2020,2.6,ppb,3,Bethel Island,Contra Costa
10/19/2020,3.5,ppb,4,Bethel Island,Contra Costa
10/20/2020,2.6,ppb,3,Bethel Island,Contra Costa
10/21/2020,2.4,ppb,3,Bethel Island,Contra Costa
10/22/2020,2.1,ppb,3,Bethel Island,Contra Costa
10/23/2020,2.2,ppb,3,Bethel Island,Contra Costa
10/27/2020,1.9,ppb,1,Bethel Island,Contra Costa
10/28/2020,2.1,ppb,3,Bethel Island,Contra Costa
10/29/2020,2.1,ppb,3,Bethel Island,Contra Costa
10/30/2020,2.2,ppb,3,Bethel Island,Contra Costa
10/31/2020,2.1,ppb,3,Bethel Island,Contra Costa
11/01/2020,2.3,ppb,3,Bethel Island,Contra Costa
11/02/2020,2.6,ppb,3,Bethel Island,Contra Costa
11/03/2020,3.3,ppb,4,Bethel Island,Contra Costa
11/04/2020,3.3,ppb,4,Bethel Island,Contra Costa
11/06/2020,2.2,ppb,3,Bethel Island,Contra Costa
11/07/2020,1.9,ppb,1,Bethel Island,Contra Costa
11/08/2020,1.7,ppb,1,Bethel Island,Contra Costa
11/09/2020,1.7,ppb,1,Bethel Island,Contra Costa
11/10/2020,1.9,ppb,1,Bethel Island,Contra Costa
11/11/2020,2.0,ppb,3,Bethel Island,Contra Costa
11/12/2020,2.1,ppb,3,Bethel Island,Contra Costa
11/13/2020,2.1,ppb,3,Bethel Island,Contra Costa
11/14/2020,1.8,ppb,1,Bethel Island,Contra Costa
11/15/2020,2.7,ppb,3,Bethel Island,Contra Costa
11/16/2020,2.1,ppb,3,Bethel Island,Contra Costa
11/17/2020,3.1,ppb,4,Bethel Island,Contra Costa
11/18/2020,1.9,ppb,1,Bethel Island,Contra Costa
11/19/2020,2.6,ppb,3,Bethel Island,Contra Costa
11/20/2020,2.1,ppb,3,Bethel Island,Contra Costa
11/21/2020,2.8,ppb,3,Bethel Island,Contra Costa
11/22/2020,3.0,ppb,4,Bethel Island,Contra Costa
11/23/2020,2.3,ppb,3,Bethel Island,Contra Costa
11/24/2020,2.1,ppb,3,Bethel Island,Contra Costa
11/25/2020,2.4,ppb,3,Bethel Island,Contra Costa
11/26/2020,1.9,ppb,1,Bethel Island,Contra Costa
11/27/2020,2.2,ppb,3,Bethel Island,Contra Costa
11/28/2020,2.4,ppb,3,Bethel Island,Contra Costa
11/29/2020,3.4,ppb,4,Bethel Island,Contra Costa
11/30/2020,2.6,ppb,3,Bethel Island,Contra Costa
12/01/2020,3.2,ppb,4,Bethel Island,Contra Costa
12/02/2020,2.6,ppb,3,Bethel Island,Contra Costa
12/03/2020,2.8,ppb,3,Bethel Island,Contra Costa
12/04/2020,2.4,ppb,3,Bethel Island,Contra Costa
12/05/2020,2.8,ppb,3,Bethel Island,Contra Costa
12/06/2020,2.5,ppb,3,Bethel Island,Contra Costa
12/07/2020,1.8,ppb,1,Bethel Island,Contra Costa
12/08/2020,2.3,ppb,3,Bethel Island,Contra Costa
12/09/2020,2.5,ppb,3,Bethel Island,Contra Costa
12/10/2020,3.2,ppb,4,Bethel Island,Contra Costa
12/11/2020,2.2,ppb,3,Bethel Island,Contra Costa
12/12/2020,1.9,ppb,1,Bethel Island,Contra Costa
12/13/2020,3.1,ppb,4,Bethel Island,Contra Costa
12/14/2020,2.2,ppb,3,Bethel Island,Contra Costa
12/15/2020,2.8,ppb,3,Bethel Island,Contra Costa
12/16/2020,2.3,ppb,3,Bethel Island,Contra Costa
12/17/2020,2.4,ppb,3,Bethel Island,Contra Costa
12/18/2020,2.0,ppb,3,Bethel Island,Contra Costa
12/19/2020,2.8,ppb,3,Bethel Island,Contra Costa
12/20/2020,2.4,ppb,3,Bethel Island,Contra Costa
12/21/2020,2.8,ppb,3,Bethel Island,Contra Costa
12/22/2020,2.4,ppb,3,Bethel Island,Contra Costa
12/23/2020,2.1,ppb,3,Bethel Island,Contra Costa
12/24/2020,2.1,ppb,3,Bethel Island,Contra Costa
12/25/2020,2.4,ppb,3,Bethel Island,Contra Costa
12/26/2020,2.0,ppb,3,Bethel Island,Contra Costa
12/27/2020,2.7,ppb,3,Bethel Island,Contra Costa
12/28/2020,2.0,ppb,3,Bethel Island,Contra Costa
12/29/2020,3.0,ppb,4,Bethel Island,Contra Costa
12/30/2020,3.0,ppb,4,Bethel Island,Contra Costa
12/31/2020,2.5,ppb,3,Bethel Island,Contra Costa
01/01/2020,4.6,ppb,6,San Pablo,Contra Costa
01/02/2020,1.8,ppb,1,San Pablo,Contra Costa
01/03/2020,3.6,ppb,4,San Pablo,Contra Costa
01/04/2020,2.4,ppb,3,San Pablo,Contra Costa
01/05/2020,3.5,ppb,4,San Pablo,Contra Costa
01/06/2020,3.1,ppb,4,San Pablo,Contra Costa
01/07/2020,3.8,ppb,4,San Pablo,Contra Costa
01/08/2020,2.0,ppb,3,San Pablo,Contra Costa
01/09/2020,1.3,ppb,1,San Pablo,Contra Costa
01/10/2020,2.7,ppb,3,San Pablo,Contra Costa
01/11/2020,1.3,ppb,1,San Pablo,Contra Costa
01/12/2020,1.9,ppb,1,San Pablo,Contra Costa
01/13/2020,1.5,ppb,1,San Pablo,Contra Costa
01/14/2020,1.3,ppb,1,San Pablo,Contra Costa
01/15/2020,3.1,ppb,4,San Pablo,Contra Costa
01/16/2020,1.1,ppb,1,San Pablo,Contra Costa
01/17/2020,4.1,ppb,6,San Pablo,Contra Costa
01/18/2020,2.9,ppb,3,San Pablo,Contra Costa
01/19/2020,3.5,ppb,4,San Pablo,Contra Costa
01/20/2020,2.1,ppb,3,San Pablo,Contra Costa
01/21/2020,1.4,ppb,1,San Pablo,Contra Costa
01/22/2020,1.0,ppb,1,San Pablo,Contra Costa
01/23/2020,4.7,ppb,6,San Pablo,Contra Costa
01/24/2020,2.9,ppb,3,San Pablo,Contra Costa
01/25/2020,1.8,ppb,1,San Pablo,Contra Costa
01/26/2020,1.1,ppb,1,San Pablo,Contra Costa
01/27/2020,1.4,ppb,1,San Pablo,Contra Costa
01/28/2020,1.4,ppb,1,San Pablo,Contra Costa
01/30/2020,1.8,ppb,1,San Pablo,Contra Costa
01/31/2020,2.9,ppb,3,San Pablo,Contra Costa
02/01/2020,4.5,ppb,6,San Pablo,Contra Costa
02/02/2020,2.5,ppb,3,San Pablo,Contra Costa
02/03/2020,0.0,ppb,0,San Pablo,Contra Costa
02/04/2020,0.8,ppb,0,San Pablo,Contra Costa
02/05/2020,0.8,ppb,0,San Pablo,Contra Costa
02/06/2020,5.7,ppb,7,San Pablo,Contra Costa
02/07/2020,2.2,ppb,3,San Pablo,Contra Costa
02/08/2020,2.9,ppb,3,San Pablo,Contra Costa
02/09/2020,0.2,ppb,0,San Pablo,Contra Costa
02/10/2020,0.4,ppb,0,San Pablo,Contra Costa
02/11/2020,2.3,ppb,3,San Pablo,Contra Costa
02/12/2020,1.4,ppb,1,San Pablo,Contra Costa
02/13/2020,0.3,ppb,0,San Pablo,Contra Costa
02/14/2020,2.0,ppb,3,San Pablo,Contra Costa
02/15/2020,2.0,ppb,3,San Pablo,Contra Costa
02/16/2020,0.5,ppb,0,San Pablo,Contra Costa
02/17/2020,0.5,ppb,0,San Pablo,Contra Costa
02/18/2020,1.9,ppb,1,San Pablo,Contra Costa
02/19/2020,2.4,ppb,3,San Pablo,Contra Costa
02/20/2020,1.8,ppb,1,San Pablo,Contra Costa
02/21/2020,1.7,ppb,1,San Pablo,Contra Costa
02/22/2020,0.4,ppb,0,San Pablo,Contra Costa
02/23/2020,0.3,ppb,0,San Pablo,Contra Costa
02/24/2020,2.9,ppb,3,San Pablo,Contra Costa
02/25/2020,1.3,ppb,1,San Pablo,Contra Costa
02/26/2020,3.8,ppb,4,San Pablo,Contra Costa
02/27/2020,1.9,ppb,1,San Pablo,Contra Costa
02/28/2020,1.8,ppb,1,San Pablo,Contra Costa
02/29/2020,0.5,ppb,0,San Pablo,Contra Costa
03/01/2020,0.4,ppb,0,San Pablo,Contra Costa
03/02/2020,0.3,ppb,0,San Pablo,Contra Costa
03/03/2020,1.9,ppb,1,San Pablo,Contra Costa
03/04/2020,1.9,ppb,1,San Pablo,Contra Costa
03/05/2020,1.4,ppb,1,San Pablo,Contra Costa
03/06/2020,0.8,ppb,0,San Pablo,Contra Costa
03/07/2020,1.1,ppb,1,San Pablo,Contra Costa
03/08/2020,0.6,ppb,0,San Pablo,Contra Costa
03/09/2020,1.4,ppb,1,San Pablo,Contra Costa
03/10/2020,1.0,ppb,1,San Pablo,Contra Costa
03/11/2020,0.6,ppb,0,San Pablo,Contra Costa
03/12/2020,0.5,ppb,0,San Pablo,Contra Costa
03/13/2020,0.7,ppb,0,San Pablo,Contra Costa
03/14/2020,0.8,ppb,0,San Pablo,Contra Costa
03/15/2020,1.2,ppb,1,San Pablo,Contra Costa
03/17/2020,1.2,ppb,1,San Pablo,Contra Costa
03/18/2020,0.2,ppb,0,San Pablo,Contra Costa
03/19/2020,1.8,ppb,1,San Pablo,Contra Costa
03/20/2020,3.9,ppb,4,San Pablo,Contra Costa
03/21/2020,2.2,ppb,3,San Pablo,Contra Costa
03/22/2020,2.7,ppb,3,San Pablo,Contra Costa
03/23/2020,1.9,ppb,1,San Pablo,Contra Costa
03/24/2020,1.5,ppb,1,San Pablo,Contra Costa
03/25/2020,2.4,ppb,3,San Pablo,Contra Costa
03/26/2020,0.7,ppb,0,San Pablo,Contra Costa
03/27/2020,3.4,ppb,4,San Pablo,Contra Costa
03/28/2020,0.5,ppb,0,San Pablo,Contra Costa
03/29/2020,1.4,ppb,1,San Pablo,Contra Costa
03/30/2020,0.6,ppb,0,San Pablo,Contra Costa
03/31/2020,3.8,ppb,4,San Pablo,Contra Costa
04/01/2020,0.2,ppb,0,San Pablo,Contra Costa
04/02/2020,0.2,ppb,0,San Pablo,Contra Costa
